disruption_id,service_code,operator,disruption_type,start_time,duration_min,severity,affected_stops,resolved
D009672,N27,Capital Night Buses,Vehicle Breakdown,2024-11-21 02:16:00,168,Low,12,True
D009673,N17,UrbanNight Express,Special Event,2024-12-31 04:49:00,167,Low,4,True
D009674,N21,StarRoute Services,Special Event,2024-10-29 00:39:00,89,High,15,True
D009675,N30,UrbanNight Express,Flooding,2024-11-09 00:12:00,20,Low,19,True
D009676,N1,UrbanNight Express,Vehicle Breakdown,2024-11-19 02:51:00,157,Medium,5,True
D009677,N25,MidCity Transit,Accident,2024-11-13 04:43:00,38,Low,13,True
D009678,N24,MidCity Transit,Special Event,2024-11-12 02:12:00,94,Medium,5,True
D009679,N20,MidCity Transit,Accident,2024-11-20 02:29:00,126,High,19,True
D009680,N27,NightLine Ltd,Flooding,2024-11-08 00:33:00,14,Low,14,True
D009681,N26,Capital Night Buses,Accident,2024-11-17 05:20:00,65,Medium,12,True
D009682,N11,UrbanNight Express,Flooding,2024-11-08 00:00:00,15,Medium,10,True
D009683,N16,NightLine Ltd,Flooding,2024-12-16 00:43:00,76,Low,11,True
D009684,N29,UrbanNight Express,Special Event,2024-10-19 01:26:00,142,Medium,7,True
D009685,N15,NightLine Ltd,Road Closure,2024-11-27 23:52:00,80,High,4,True
D009686,N19,Capital Night Buses,Flooding,2024-10-01 01:23:00,36,Low,9,True
D009687,N26,MidCity Transit,Accident,2024-10-04 22:42:00,145,Medium,14,True
D009688,N30,StarRoute Services,Vehicle Breakdown,2024-10-14 02:19:00,77,Medium,2,True
D009689,N13,Capital Night Buses,Special Event,2024-10-11 22:14:00,134,High,3,True
D009690,N3,NightLine Ltd,Vehicle Breakdown,2024-12-14 22:06:00,90,High,11,True
D009691,N10,NightLine Ltd,Vehicle Breakdown,2024-10-04 03:39:00,66,High,14,True
D009692,N19,MidCity Transit,Road Closure,2024-10-28 23:51:00,20,Low,5,True
D009693,N17,StarRoute Services,Road Closure,2024-11-16 00:35:00,127,Low,9,True
D009694,N15,StarRoute Services,Road Closure,2024-12-28 02:56:00,9,Low,5,True
D009695,N11,Capital Night Buses,Special Event,2024-11-08 04:27:00,93,Low,15,True
D009696,N22,Capital Night Buses,Police Incident,2024-10-05 01:19:00,126,Low,14,True
D009697,N4,MidCity Transit,Vehicle Breakdown,2024-10-12 03:34:00,99,Medium,1,True
D009698,N15,Capital Night Buses,Police Incident,2024-10-03 22:25:00,71,Medium,4,True
D009699,N18,MidCity Transit,Special Event,2024-12-30 02:56:00,90,High,8,True
D009700,N27,NightLine Ltd,Vehicle Breakdown,2024-12-24 03:07:00,41,High,1,False
D009701,N24,Capital Night Buses,Police Incident,2024-12-12 01:18:00,128,Low,18,True
D009702,N17,NightLine Ltd,Police Incident,2024-10-30 04:10:00,159,Low,11,True
D009703,N15,StarRoute Services,Flooding,2024-11-19 02:29:00,161,Medium,4,True
D009704,N11,UrbanNight Express,Accident,2024-11-26 22:09:00,45,Low,5,True
D009705,N19,StarRoute Services,Vehicle Breakdown,2024-10-16 01:56:00,87,Medium,17,False
D009706,N9,StarRoute Services,Accident,2024-10-13 03:09:00,66,High,12,False
D009707,N9,MidCity Transit,Road Closure,2024-12-28 00:17:00,57,Medium,13,True
D009708,N10,Capital Night Buses,Accident,2024-11-07 05:57:00,56,Low,1,True
D009709,N29,NightLine Ltd,Road Closure,2024-10-10 22:18:00,142,Low,19,True
D009710,N18,UrbanNight Express,Accident,2024-10-20 01:53:00,98,Medium,13,True
D009711,N21,Capital Night Buses,Flooding,2024-12-10 00:59:00,167,Low,18,True
D009712,N26,StarRoute Services,Road Closure,2024-12-23 22:10:00,131,Medium,19,True
D009713,N8,NightLine Ltd,Vehicle Breakdown,2024-10-21 01:36:00,102,Low,1,True
D009714,N24,UrbanNight Express,Police Incident,2024-10-10 04:50:00,97,Low,7,False
D009715,N29,Capital Night Buses,Flooding,2024-11-06 23:14:00,86,Low,3,True
D009716,N5,StarRoute Services,Police Incident,2024-12-04 01:45:00,99,Medium,12,True
D009717,N18,Capital Night Buses,Accident,2024-12-25 04:05:00,71,Low,7,True
D009718,N10,Capital Night Buses,Accident,2024-11-02 00:31:00,87,Low,15,True
D009719,N1,MidCity Transit,Road Closure,2024-12-01 04:04:00,110,Medium,10,True
D009720,N5,StarRoute Services,Flooding,2024-11-05 01:30:00,110,Low,11,True
D009721,N10,UrbanNight Express,Accident,2024-12-09 01:26:00,22,Low,2,True
D009722,N5,NightLine Ltd,Police Incident,2024-10-10 02:06:00,144,Medium,19,True
D009723,N11,UrbanNight Express,Flooding,2024-11-11 00:48:00,138,High,15,True
D009724,N12,UrbanNight Express,Accident,2024-10-11 02:24:00,33,Medium,3,True
D009725,N30,NightLine Ltd,Police Incident,2024-10-18 23:49:00,129,Medium,7,True
D009726,N2,StarRoute Services,Special Event,2024-12-06 00:19:00,58,High,8,True
D009727,N3,NightLine Ltd,Road Closure,2024-12-03 22:12:00,81,Medium,15,True
D009728,N20,Capital Night Buses,Accident,2024-11-17 22:53:00,150,Low,1,True
D009729,N7,UrbanNight Express,Accident,2024-10-28 03:52:00,54,Medium,6,True
D009730,N28,UrbanNight Express,Vehicle Breakdown,2024-10-28 02:11:00,107,Medium,9,True
D009731,N3,StarRoute Services,Road Closure,2024-10-14 23:13:00,175,Medium,14,True
D009732,N6,UrbanNight Express,Police Incident,2024-11-22 01:26:00,159,Medium,14,True
D009733,N1,StarRoute Services,Vehicle Breakdown,2024-12-09 03:01:00,114,Medium,10,True
D009734,N14,Capital Night Buses,Road Closure,2024-10-09 00:00:00,100,Low,7,True
D009735,N13,StarRoute Services,Special Event,2024-11-20 04:48:00,53,Medium,19,True
D009736,N19,Capital Night Buses,Special Event,2024-10-21 00:16:00,126,Low,13,False
D009737,N11,StarRoute Services,Flooding,2024-10-07 00:24:00,130,Low,2,True
D009738,N11,UrbanNight Express,Police Incident,2024-10-26 23:38:00,144,Low,15,True
D009739,N24,UrbanNight Express,Flooding,2024-12-25 22:45:00,33,Low,17,True
D009740,N3,MidCity Transit,Vehicle Breakdown,2024-12-20 03:19:00,161,Low,6,True
D009741,N21,NightLine Ltd,Police Incident,2024-11-04 22:33:00,67,Medium,13,True
D009742,N28,NightLine Ltd,Vehicle Breakdown,2024-12-15 22:15:00,42,Medium,3,True
D009743,N10,NightLine Ltd,Accident,2024-12-03 22:45:00,8,Low,17,True
D009744,N19,Capital Night Buses,Flooding,2024-11-03 23:39:00,8,Low,14,True
D009745,N4,NightLine Ltd,Special Event,2024-11-07 05:28:00,61,Medium,1,True
D009746,N11,UrbanNight Express,Flooding,2024-12-07 04:55:00,5,Low,11,False
D009747,N30,UrbanNight Express,Accident,2024-10-20 03:25:00,49,High,16,True
D009748,N10,UrbanNight Express,Flooding,2024-10-19 05:28:00,88,Medium,6,True
D009749,N25,Capital Night Buses,Accident,2024-10-22 02:44:00,139,Medium,4,True
D009750,N15,MidCity Transit,Road Closure,2024-10-01 23:53:00,129,Low,12,True
D009751,N16,Capital Night Buses,Flooding,2024-11-30 22:17:00,50,High,7,True
D009752,N26,NightLine Ltd,Road Closure,2024-11-12 03:09:00,95,Low,7,True
D009753,N16,StarRoute Services,Road Closure,2024-12-13 22:07:00,9,Low,12,True
D009754,N22,MidCity Transit,Flooding,2024-10-28 01:13:00,53,High,17,True
D009755,N23,NightLine Ltd,Police Incident,2024-12-01 23:49:00,9,Low,16,False
D009756,N21,MidCity Transit,Police Incident,2024-12-06 05:21:00,172,Medium,7,True
D009757,N21,StarRoute Services,Road Closure,2024-11-05 23:42:00,95,High,4,True
D009758,N26,NightLine Ltd,Flooding,2024-10-10 23:40:00,82,Low,12,True
D009759,N11,StarRoute Services,Road Closure,2024-11-09 23:52:00,104,High,16,True
D009760,N12,StarRoute Services,Vehicle Breakdown,2024-10-25 05:15:00,85,High,17,True
D009761,N27,StarRoute Services,Road Closure,2024-10-23 22:06:00,81,Low,7,False
D009762,N9,UrbanNight Express,Vehicle Breakdown,2024-11-14 05:22:00,69,Medium,19,True
D009763,N7,NightLine Ltd,Accident,2024-10-03 00:09:00,161,Low,1,True
D009764,N9,UrbanNight Express,Accident,2024-10-15 00:25:00,15,Medium,10,True
D009765,N20,UrbanNight Express,Road Closure,2024-10-05 01:00:00,43,Low,9,True
D009766,N17,MidCity Transit,Vehicle Breakdown,2024-11-26 03:09:00,53,High,1,False
D009767,N10,MidCity Transit,Vehicle Breakdown,2024-11-03 03:15:00,156,Medium,11,True
D009768,N30,NightLine Ltd,Accident,2024-10-25 02:33:00,69,Low,16,True
D009769,N1,NightLine Ltd,Road Closure,2024-11-29 05:14:00,38,Low,3,True
D009770,N25,MidCity Transit,Accident,2024-10-10 04:40:00,155,Low,2,True
D009771,N29,UrbanNight Express,Special Event,2024-10-12 02:00:00,100,Low,18,False
D009772,N6,NightLine Ltd,Special Event,2024-11-08 05:38:00,174,Low,16,True
D009773,N17,StarRoute Services,Special Event,2024-11-25 04:01:00,7,Low,6,True
D009774,N5,NightLine Ltd,Vehicle Breakdown,2024-12-19 05:30:00,28,Medium,5,True
D009775,N11,MidCity Transit,Vehicle Breakdown,2024-10-28 03:35:00,91,Low,1,True
D009776,N9,MidCity Transit,Vehicle Breakdown,2024-10-19 22:17:00,179,Medium,5,False
D009777,N1,Capital Night Buses,Road Closure,2024-10-03 04:34:00,145,High,17,True
D009778,N29,StarRoute Services,Road Closure,2024-11-24 01:23:00,43,High,13,False
D009779,N4,UrbanNight Express,Road Closure,2024-11-18 02:51:00,103,Low,15,True
D009780,N7,StarRoute Services,Special Event,2024-10-02 02:53:00,82,Low,14,True
D009781,N5,NightLine Ltd,Vehicle Breakdown,2024-12-11 05:15:00,50,Low,13,True
D009782,N10,UrbanNight Express,Police Incident,2024-11-10 22:40:00,28,Medium,14,True
D009783,N12,StarRoute Services,Road Closure,2024-11-30 02:53:00,58,Low,8,True
D009784,N20,NightLine Ltd,Police Incident,2024-11-15 02:46:00,17,Low,11,True
D009785,N21,StarRoute Services,Accident,2024-11-03 02:01:00,103,High,3,False
D009786,N30,MidCity Transit,Road Closure,2024-10-04 00:19:00,71,Low,19,True
D009787,N14,NightLine Ltd,Road Closure,2024-11-30 05:34:00,78,Low,10,True
D009788,N19,Capital Night Buses,Vehicle Breakdown,2024-10-20 02:31:00,163,Medium,1,True
D009789,N5,StarRoute Services,Flooding,2024-11-09 22:57:00,152,Low,9,True
D009790,N17,UrbanNight Express,Special Event,2024-12-05 05:54:00,118,Medium,17,True
D009791,N3,MidCity Transit,Police Incident,2024-12-29 04:44:00,143,Low,13,True
D009792,N9,StarRoute Services,Police Incident,2024-10-27 04:40:00,37,Medium,13,True
D009793,N12,Capital Night Buses,Police Incident,2024-11-05 02:54:00,163,Medium,7,True
D009794,N11,MidCity Transit,Accident,2024-10-14 02:36:00,27,Medium,8,True
D009795,N12,NightLine Ltd,Special Event,2024-10-05 02:50:00,126,Medium,9,True
D009796,N26,Capital Night Buses,Accident,2024-11-13 23:12:00,70,High,10,True
D009797,N19,StarRoute Services,Police Incident,2024-11-15 22:31:00,164,Low,7,True
D009798,N10,StarRoute Services,Road Closure,2024-10-27 04:20:00,160,Medium,1,False
D009799,N12,NightLine Ltd,Accident,2024-12-20 23:22:00,79,Low,11,True
D009800,N7,Capital Night Buses,Accident,2024-10-10 00:25:00,43,Low,13,True
D009801,N13,NightLine Ltd,Flooding,2024-11-25 22:33:00,142,Low,16,True
D009802,N26,StarRoute Services,Police Incident,2024-10-16 02:23:00,178,Medium,6,False
D009803,N29,MidCity Transit,Vehicle Breakdown,2024-12-27 23:25:00,57,High,11,True
D009804,N18,StarRoute Services,Special Event,2024-11-06 00:12:00,52,Low,14,True
D009805,N2,MidCity Transit,Special Event,2024-11-03 00:44:00,24,High,15,True
D009806,N23,StarRoute Services,Police Incident,2024-12-24 00:51:00,10,Low,13,True
D009807,N20,UrbanNight Express,Road Closure,2024-10-11 22:07:00,146,Medium,4,True
D009808,N22,StarRoute Services,Road Closure,2024-12-19 01:32:00,22,High,8,True
D009809,N13,StarRoute Services,Road Closure,2024-12-29 05:26:00,128,Low,10,True
D009810,N5,StarRoute Services,Road Closure,2024-12-16 04:25:00,165,Low,9,True
D009811,N10,StarRoute Services,Special Event,2024-11-30 05:25:00,174,Low,14,True
D009812,N5,NightLine Ltd,Police Incident,2024-10-21 01:32:00,33,Low,17,False
D009813,N26,NightLine Ltd,Vehicle Breakdown,2024-11-28 02:36:00,99,High,11,True
D009814,N2,StarRoute Services,Special Event,2024-11-05 00:05:00,159,Low,3,True
D009815,N16,StarRoute Services,Special Event,2024-10-05 23:55:00,146,Medium,1,True
D009816,N9,NightLine Ltd,Flooding,2024-11-18 02:09:00,161,Low,11,True
D009817,N23,Capital Night Buses,Police Incident,2024-10-16 04:01:00,129,High,14,True
D009818,N21,MidCity Transit,Road Closure,2024-12-08 23:25:00,125,High,7,True
D009819,N14,NightLine Ltd,Flooding,2024-10-28 00:58:00,54,Medium,15,True
D009820,N10,MidCity Transit,Special Event,2024-11-03 00:24:00,79,Medium,10,True
D009821,N26,NightLine Ltd,Accident,2024-12-25 01:17:00,49,Medium,4,True
D009822,N26,Capital Night Buses,Flooding,2024-10-06 23:00:00,131,Low,6,True
D009823,N2,StarRoute Services,Road Closure,2024-10-15 00:41:00,63,Low,1,True
D009824,N29,UrbanNight Express,Flooding,2024-10-22 02:52:00,47,Low,2,True
D009825,N13,UrbanNight Express,Police Incident,2024-10-02 03:58:00,17,Low,10,False
D009826,N24,UrbanNight Express,Special Event,2024-12-01 23:09:00,143,Low,15,True
D009827,N11,UrbanNight Express,Flooding,2024-12-01 02:33:00,34,Low,11,True
D009828,N28,StarRoute Services,Special Event,2024-10-11 22:56:00,36,Low,6,True
D009829,N5,UrbanNight Express,Vehicle Breakdown,2024-10-02 04:18:00,76,Low,14,False
D009830,N2,UrbanNight Express,Special Event,2024-11-08 03:30:00,66,Medium,19,True
D009831,N24,NightLine Ltd,Accident,2024-10-28 01:47:00,71,Medium,4,True
D009832,N21,StarRoute Services,Flooding,2024-10-26 02:44:00,134,Low,11,False
D009833,N22,NightLine Ltd,Road Closure,2024-12-24 22:38:00,89,Low,15,True
D009834,N26,Capital Night Buses,Police Incident,2024-10-14 00:54:00,33,Low,15,False
D009835,N17,Capital Night Buses,Road Closure,2024-11-24 00:28:00,165,Medium,17,True
D009836,N21,MidCity Transit,Special Event,2024-10-25 04:20:00,120,Low,9,True
D009837,N29,StarRoute Services,Police Incident,2024-10-13 04:08:00,103,Low,11,True
D009838,N16,MidCity Transit,Special Event,2024-11-24 05:40:00,97,High,18,True
D009839,N23,NightLine Ltd,Special Event,2024-12-28 01:22:00,109,Low,4,True
D009840,N16,UrbanNight Express,Special Event,2024-10-31 23:25:00,110,Medium,12,True
D009841,N17,NightLine Ltd,Flooding,2024-10-08 04:43:00,57,Low,7,True
D009842,N24,NightLine Ltd,Police Incident,2024-10-18 05:51:00,70,Low,14,True
D009843,N13,StarRoute Services,Special Event,2024-12-27 03:37:00,98,Low,5,True
D009844,N22,MidCity Transit,Police Incident,2024-10-19 22:56:00,148,High,8,True
D009845,N14,UrbanNight Express,Accident,2024-10-25 02:59:00,119,Medium,18,True
D009846,N24,StarRoute Services,Special Event,2024-12-02 01:01:00,72,Low,4,True
D009847,N15,Capital Night Buses,Accident,2024-10-17 05:40:00,67,Medium,13,True
D009848,N3,Capital Night Buses,Accident,2024-12-20 02:32:00,14,Low,15,True
D009849,N11,StarRoute Services,Flooding,2024-12-29 02:39:00,86,Medium,1,True
D009850,N18,NightLine Ltd,Special Event,2024-10-30 01:51:00,85,Low,17,True
D009851,N8,StarRoute Services,Accident,2024-12-23 23:55:00,22,Medium,1,True
D009852,N26,UrbanNight Express,Accident,2024-10-01 05:30:00,62,Low,11,True
D009853,N6,UrbanNight Express,Special Event,2024-11-16 03:20:00,141,Medium,8,True
D009854,N3,StarRoute Services,Flooding,2024-10-09 02:01:00,175,Low,8,True
D009855,N13,UrbanNight Express,Road Closure,2024-11-15 00:00:00,55,High,1,True
D009856,N11,NightLine Ltd,Vehicle Breakdown,2024-11-07 01:42:00,162,High,4,True
D009857,N16,StarRoute Services,Police Incident,2024-10-28 05:35:00,8,Low,11,True
D009858,N13,NightLine Ltd,Special Event,2024-10-18 00:03:00,95,Medium,14,True
D009859,N11,StarRoute Services,Special Event,2024-10-29 22:47:00,138,Low,11,False
D009860,N8,MidCity Transit,Vehicle Breakdown,2024-10-19 23:34:00,135,Medium,11,True
D009861,N16,Capital Night Buses,Flooding,2024-11-01 05:10:00,131,Low,14,True
D009862,N7,StarRoute Services,Special Event,2024-12-26 22:05:00,157,Medium,16,True
D009863,N6,Capital Night Buses,Accident,2024-12-12 03:54:00,168,Low,11,True
D009864,N1,NightLine Ltd,Special Event,2024-11-06 00:37:00,147,Medium,5,True
D009865,N18,NightLine Ltd,Accident,2024-11-13 02:23:00,78,Low,5,True
D009866,N21,MidCity Transit,Vehicle Breakdown,2024-11-17 03:06:00,52,High,4,True
D009867,N2,UrbanNight Express,Special Event,2024-10-05 01:02:00,104,Low,12,True
D009868,N12,NightLine Ltd,Special Event,2024-10-06 23:00:00,150,High,7,True
D009869,N2,StarRoute Services,Road Closure,2024-10-26 23:09:00,83,Medium,1,True
D009870,N1,Capital Night Buses,Police Incident,2024-12-23 03:14:00,80,Low,10,True
D009871,N1,StarRoute Services,Vehicle Breakdown,2024-11-06 05:37:00,107,Medium,3,True
D009872,N1,Capital Night Buses,Vehicle Breakdown,2024-11-23 22:01:00,63,Medium,6,False
D009873,N2,Capital Night Buses,Police Incident,2024-12-06 05:34:00,21,High,16,False
D009874,N19,Capital Night Buses,Road Closure,2024-12-29 23:23:00,109,Low,1,True
D009875,N13,UrbanNight Express,Special Event,2024-10-25 02:19:00,89,Medium,14,True
D009876,N29,Capital Night Buses,Vehicle Breakdown,2024-10-03 23:55:00,43,Low,11,True
D009877,N29,NightLine Ltd,Special Event,2024-10-28 01:51:00,131,Low,10,True
D009878,N28,Capital Night Buses,Road Closure,2024-10-31 00:44:00,84,Low,9,True
D009879,N5,MidCity Transit,Accident,2024-11-11 23:25:00,27,Low,10,False
D009880,N1,MidCity Transit,Accident,2024-10-29 22:16:00,147,Low,3,True
D009881,N4,NightLine Ltd,Accident,2024-12-18 04:11:00,13,High,5,True
D009882,N20,NightLine Ltd,Special Event,2024-12-19 22:29:00,58,Low,13,True
D009883,N6,Capital Night Buses,Accident,2024-10-14 02:32:00,95,Low,4,True
D009884,N5,NightLine Ltd,Accident,2024-11-27 02:04:00,105,Low,15,True
D009885,N12,NightLine Ltd,Police Incident,2024-10-21 23:39:00,15,Medium,17,True
D009886,N30,MidCity Transit,Police Incident,2024-12-06 03:49:00,5,Low,8,True
D009887,N16,NightLine Ltd,Accident,2024-11-01 01:32:00,11,Medium,11,True
D009888,N15,Capital Night Buses,Road Closure,2024-11-29 03:31:00,19,Low,5,True
D009889,N20,UrbanNight Express,Special Event,2024-11-19 22:27:00,105,Medium,12,True
D009890,N15,StarRoute Services,Vehicle Breakdown,2024-10-12 23:29:00,107,Medium,1,True
D009891,N19,UrbanNight Express,Vehicle Breakdown,2024-11-06 23:30:00,29,Medium,19,True
D009892,N24,NightLine Ltd,Vehicle Breakdown,2024-11-28 02:29:00,165,Low,3,True
D009893,N22,Capital Night Buses,Road Closure,2024-11-12 04:40:00,176,Low,17,True
D009894,N21,Capital Night Buses,Vehicle Breakdown,2024-10-08 04:50:00,122,Medium,10,True
D009895,N3,StarRoute Services,Flooding,2024-11-03 02:44:00,73,Medium,6,True
D009896,N13,NightLine Ltd,Vehicle Breakdown,2024-11-27 03:15:00,161,Low,3,False
D009897,N30,MidCity Transit,Road Closure,2024-12-12 01:35:00,42,Medium,17,True
D009898,N26,MidCity Transit,Road Closure,2024-12-21 01:11:00,69,Medium,12,True
D009899,N29,UrbanNight Express,Special Event,2024-10-09 05:21:00,150,Low,18,True
D009900,N12,MidCity Transit,Road Closure,2024-11-01 23:09:00,106,High,10,True
D009901,N9,NightLine Ltd,Road Closure,2024-12-23 03:02:00,56,Medium,16,True
D009902,N12,Capital Night Buses,Road Closure,2024-12-16 05:10:00,128,Low,12,False
D009903,N7,NightLine Ltd,Road Closure,2024-11-19 02:37:00,52,High,9,True
D009904,N3,NightLine Ltd,Accident,2024-11-08 01:20:00,27,Medium,7,True
D009905,N1,NightLine Ltd,Flooding,2024-12-10 01:06:00,115,Low,12,True
D009906,N29,StarRoute Services,Special Event,2024-10-15 01:22:00,52,Low,17,True
D009907,N14,Capital Night Buses,Flooding,2024-10-02 02:59:00,116,Low,6,True
D009908,N10,StarRoute Services,Vehicle Breakdown,2024-10-18 01:10:00,139,Medium,11,True
D009909,N2,NightLine Ltd,Accident,2024-12-05 02:44:00,50,Low,15,True
D009910,N22,StarRoute Services,Special Event,2024-11-07 23:32:00,84,Medium,12,True
D009911,N26,MidCity Transit,Police Incident,2024-10-17 23:54:00,30,High,6,True
D009912,N20,StarRoute Services,Police Incident,2024-10-17 00:09:00,71,High,17,True
D009913,N18,Capital Night Buses,Police Incident,2024-11-02 03:53:00,34,Low,8,True
D009914,N6,StarRoute Services,Road Closure,2024-12-07 23:29:00,158,Medium,18,True
D009915,N11,Capital Night Buses,Vehicle Breakdown,2024-11-25 02:43:00,128,High,6,True
D009916,N12,StarRoute Services,Road Closure,2024-10-06 04:04:00,81,Medium,12,False
D009917,N26,UrbanNight Express,Police Incident,2024-12-08 02:25:00,122,High,17,False
D009918,N28,Capital Night Buses,Road Closure,2024-12-24 22:05:00,57,Low,10,True
D009919,N26,UrbanNight Express,Special Event,2024-12-19 00:17:00,105,Low,1,True
D009920,N15,MidCity Transit,Road Closure,2024-11-16 00:07:00,83,Low,8,True
D009921,N16,Capital Night Buses,Police Incident,2024-10-25 02:47:00,63,Low,7,False
D009922,N25,NightLine Ltd,Flooding,2024-10-17 01:09:00,48,Medium,1,False
D009923,N12,StarRoute Services,Vehicle Breakdown,2024-10-20 22:55:00,60,Medium,14,True
D009924,N30,MidCity Transit,Vehicle Breakdown,2024-10-29 00:43:00,152,Medium,11,True
D009925,N12,MidCity Transit,Road Closure,2024-10-09 00:37:00,168,Low,12,True
D009926,N13,MidCity Transit,Vehicle Breakdown,2024-12-24 22:11:00,73,Medium,18,False
D009927,N28,NightLine Ltd,Vehicle Breakdown,2024-11-26 02:01:00,34,Medium,3,True
